# This file is automatically generated by the grid engine. The file contains
# mappings for the parameters found from the content server, which do not have
# mappings already defined. The point is that the query server cannot find 
# requested parameters without mappings. On the other hand, the order of the mappings
# is also the search order of the parameters that do not contain complete search 
# information (parameterIdType,levelIdType,levelId,level,etc.)
# 
# If you want to change some of the mappings or their order, then you should move
# them to a permanent mapping file (which is not automatically overridden.
# 
# FIELDS:
#  1) Producer name
#  2) Mapping name
#  3) Parameter id type:
#         1 = FMI_ID
#         2 = FMI_NAME
#         3 = GRIB_ID
#         4 = NEWBASE_ID
#         5 = NEWBASE_NAME
#         6 = NETCDF_NAME
#  4) Parameter id / name
#  5) Geometry id
#  6) Parameter level id type:
#         1 = FMI
#         2 = GRIB1
#         3 = GRIB2
#  7) Level id
#         FMI level identifiers:
#            1 Gound or water surface
#            2 Pressure level
#            3 Hybrid level
#            4 Altitude
#            5 Top of atmosphere
#            6 Height above ground in meters
#            7 Mean sea level
#            8 Entire atmosphere
#            9 Depth below land surface
#            10 Depth below some surface
#            11 Level at specified pressure difference from ground to level
#            12 Max equivalent potential temperature level
#            13 Layer between two metric heights above ground
#            14 Layer between two depths below land surface
#            15 Isothermal level, temperature in 1/100 K
#  8) Level
#  9) Area interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         9 = Landscape
#         10 = Forbidden
#         500..999 = List
#         1000..65535 = External (interpolated by an external function)
# 10) Time interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 11) Level interpolation method
#         0 = None
#         1 = Linear
#         2 = Nearest
#         3 = Min
#         4 = Max
#         5 = Logarithmic
#         6 = Previous
#         7 = Next
#         1000..65535 = External (interpolated by an external function)
# 12) Group flags
#         bit 0 = Climatological parameter (=> ignore year when searching)
#         bit 1 = Global parameter (=> ignore timestamp when searching, for example LandSeaMask)
# 13) Search match (Can this mapping used when searching mappings for incomplete parameters)
#         E = Enabled
#         D = Disabled
#         I = Ignore
# 14) Mapping function (enables data conversions during the mapping)
# 15) Reverse mapping function
# 16) Default precision
# 
ECSF;Temperature;2;T-K;5014;;2;00700;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECSF;Temperature;2;T-K;5014;;2;00850;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECSF;Temperature;2;T-K;5014;;2;00925;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
ECSF;VolumetricSoilWaterLayer1;2;SOILWET-M3M3;5014;;14;00007;1;1;1;0;D;;;;;;
ECSF;VolumetricSoilWaterLayer1;2;SOILWET-M3M3;5014;;9;00007;1;1;1;0;D;;;;;;
ECSF;WindDirection;2;DD-D;5014;;2;00500;1;1;1;0;D;;;;;;
ECSF;WindDirection;2;DD-D;5014;;2;00700;1;1;1;0;D;;;;;;
ECSF;WindDirection;2;DD-D;5014;;2;00850;1;1;1;0;D;;;;;;
ECSF;WindDirection;2;DD-D;5014;;2;00925;1;1;1;0;D;;;;;;
ECSF;WindSpeedMS;2;FF-MS;5014;;2;00500;1;1;1;0;D;;;;;;
ECSF;WindSpeedMS;2;FF-MS;5014;;2;00700;1;1;1;0;D;;;;;;
ECSF;WindSpeedMS;2;FF-MS;5014;;2;00850;1;1;1;0;D;;;;;;
ECSF;WindSpeedMS;2;FF-MS;5014;;2;00925;1;1;1;0;D;;;;;;
ECSF;WindUMS;2;U-MS;5014;;2;00500;2;2;2;0;D;;;;;;
ECSF;WindUMS;2;U-MS;5014;;2;00700;2;2;2;0;D;;;;;;
ECSF;WindUMS;2;U-MS;5014;;2;00850;2;2;2;0;D;;;;;;
ECSF;WindUMS;2;U-MS;5014;;2;00925;2;2;2;0;D;;;;;;
ECSF;WindVMS;2;V-MS;5014;;2;00500;2;2;2;0;D;;;;;;
ECSF;WindVMS;2;V-MS;5014;;2;00700;2;2;2;0;D;;;;;;
ECSF;WindVMS;2;V-MS;5014;;2;00850;2;2;2;0;D;;;;;;
ECSF;WindVMS;2;V-MS;5014;;2;00925;2;2;2;0;D;;;;;;
ECBSF;DewPoint;2;TD-K;5022;;1;00000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECBSF;VolumetricSoilWaterLayer1;2;SOILWET-M3M3;5022;;14;00007;1;1;1;0;D;;;;;;
ECB2SF;DewPoint;2;TD-K;5021;;1;00000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
ECB2SF;VolumetricSoilWaterLayer1;2;SOILWET-M3M3;5021;;14;00007;1;1;1;0;D;;;;;;
HOPSSF;GroundTemperature;2;TG-K;5026;;1;00000;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
SMARTMET;MaximumTemperature24h;2;TMAX-24-K;1073;;6;00002;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
SMARTMET;MinimumTemperature24h;2;TMIN-24-K;1073;;6;00002;1;1;1;0;E;SUM{$,-273.15};SUM{$,273.15};;;;
SMARTMET;SpecificHumidity;2;Q-KGKG;13;;0;00000;1;1;1;0;D;;;;;;
SMARTMET;VelocityPotential;2;VV-PAS;13;;0;00000;1;1;1;0;E;;;;;;
SMARTOBS;Temperature;2;T-K;13;;0;00002;1;1;1;0;D;SUM{$,-273.15};SUM{$,273.15};;;;
SMARTOBS;WindSpeedMS;2;FF-MS;13;;0;00002;1;1;1;0;D;;;;;;
